ID,Petición (Tiempo),Marca de tiempo Respuesta,Método,URL,Código,Razón,RTT,Tamaño de la Cabecera de Respuesta,Respuesta (Tamaño del cuerpo)
113967,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,POST,https://localhost:7241/api/Doctores/contratar,401,Unauthorized,0,406,0
113968,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,GET,https://localhost:7241/api/Finanzas/pagos-pendientes-paginado?Pagina=10&CantidadPorPagina=10&OrdenarPor=OrdenarPor&OrdenDescendente=true,401,Unauthorized,0,406,0
113969,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,GET,https://localhost:7241/api/Doctores/buscar?nombre=nombre&especialidad=especialidad&estado=1&Pagina=10&CantidadPorPagina=10&OrdenarPor=OrdenarPor&OrdenDescendente=true,401,Unauthorized,0,406,0
113970,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,POST,https://localhost:7241/api/Citas,401,Unauthorized,0,406,0
113973,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,GET,https://localhost:7241/api/Horarios/doctor/doctorId/matriz?fecha=fecha,404,Not Found,1,377,0
113972,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,GET,https://localhost:7241/api/ReportesFinancieros,404,Not Found,1,377,0
113975,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,POST,https://localhost:7241/api/atenciones/atencionId/examenes-fisicos,404,Not Found,1,377,0
113976,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,POST,https://localhost:7241/api/atenciones/atencionId/ecografias,404,Not Found,0,377,0
113977,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,POST,https://localhost:7241/api/atenciones/atencionId/tactos-vaginales,404,Not Found,0,377,0
113978,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,POST,https://localhost:7241/api/Pagos,401,Unauthorized,0,406,0
113981,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,PUT,https://localhost:7241/api/Doctores/id,404,Not Found,3,377,0
113983,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,GET,https://localhost:7241/api/ResumenParto,404,Not Found,0,377,0
113984,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,POST,https://localhost:7241/api/Doctores/contratar,401,Unauthorized,1,406,0
113985,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,POST,https://localhost:7241/api/Pacientes,401,Unauthorized,1,406,0
113986,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,GET,https://localhost:7241/api/ReportesFinancieros/diario?fecha=fecha,401,Unauthorized,1,406,0
113987,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,POST,https://localhost:7241/api/Citas,401,Unauthorized,1,406,0
113988,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,GET,https://localhost:7241/api/Doctores/buscar?nombre=nombre&especialidad=especialidad&estado=1&Pagina=10&CantidadPorPagina=10&OrdenarPor=OrdenarPor&OrdenDescendente=true,401,Unauthorized,1,406,0
113989,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,POST,https://localhost:7241/api/atenciones/atencionId/anamnesis,404,Not Found,1,377,0
113990,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,1,406,0
113991,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,1,406,0
113994,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,POST,https://localhost:7241/api/atenciones/atencionId/ecografias,404,Not Found,0,377,0
113995,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,POST,https://localhost:7241/api/atenciones/atencionId/examenes-fisicos,404,Not Found,0,377,0
113996,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,POST,https://localhost:7241/api/atenciones/atencionId/tactos-vaginales,404,Not Found,0,377,0
114000,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,GET,https://localhost:7241/api/ResumenParto/atencion,404,Not Found,1,377,0
114001,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,0,406,0
114002,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,GET,https://localhost:7241/api/Doctores/buscar?nombre=nombre&especialidad=especialidad&estado=1&Pagina=10&CantidadPorPagina=10&OrdenarPor=OrdenarPor&OrdenDescendente=true,401,Unauthorized,0,406,0
114003,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,0,406,0
114004,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,POST,https://localhost:7241/api/Doctores/contratar,401,Unauthorized,0,406,0
114005,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,POST,https://localhost:7241/api/Pacientes,401,Unauthorized,0,406,0
114007,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,POST,https://localhost:7241/api/atenciones/atencionId/anamnesis,404,Not Found,3,377,0
114009,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,POST,https://localhost:7241/api/atenciones/atencionId/examenes-fisicos,404,Not Found,0,377,0
114012,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,POST,https://localhost:7241/api/atenciones/atencionId/ecografias,404,Not Found,5,377,0
114014,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,1,406,0
114015,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,POST,https://localhost:7241/api/atenciones/atencionId/anamnesis,404,Not Found,0,377,0
114016,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,POST,https://localhost:7241/api/Doctores/contratar,401,Unauthorized,1,406,0
114017,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,GET,https://localhost:7241/api/atenciones,401,Unauthorized,1,406,0
114018,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,GET,https://localhost:7241/api/Doctores/buscar?nombre=nombre&especialidad=especialidad&estado=1&Pagina=10&CantidadPorPagina=10&OrdenarPor=OrdenarPor&OrdenDescendente=true,401,Unauthorized,1,406,0
114019,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,1,406,0
114021,Tue Jun 23 11:46:29 PET 2026,Tue Jun 23 11:46:29 PET 2026,POST,https://localhost:7241/api/Pacientes,401,Unauthorized,3,406,0
114023,Tue Jun 23 11:46:30 PET 2026,Tue Jun 23 11:46:30 PET 2026,POST,https://localhost:7241/api/atenciones/atencionId/examenes-fisicos,404,Not Found,2,377,0
114027,Tue Jun 23 11:46:30 PET 2026,Tue Jun 23 11:46:30 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,0,406,0
114028,Tue Jun 23 11:46:30 PET 2026,Tue Jun 23 11:46:30 PET 2026,POST,https://localhost:7241/api/Pacientes,401,Unauthorized,1,406,0
114029,Tue Jun 23 11:46:30 PET 2026,Tue Jun 23 11:46:30 PET 2026,POST,https://localhost:7241/api/Doctores/contratar,401,Unauthorized,0,406,0
114032,Tue Jun 23 11:46:30 PET 2026,Tue Jun 23 11:46:30 PET 2026,POST,https://localhost:7241/api/atenciones/atencionId/anamnesis,404,Not Found,2,377,0
114031,Tue Jun 23 11:46:30 PET 2026,Tue Jun 23 11:46:30 PET 2026,GET,https://localhost:7241/api/atenciones/atencionId,404,Not Found,2,377,0
114034,Tue Jun 23 11:46:30 PET 2026,Tue Jun 23 11:46:30 PET 2026,POST,https://localhost:7241/api/atenciones/atencionId/examenes-fisicos,404,Not Found,1,377,0
114038,Tue Jun 23 11:46:30 PET 2026,Tue Jun 23 11:46:30 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,0,406,0
114039,Tue Jun 23 11:46:30 PET 2026,Tue Jun 23 11:46:30 PET 2026,POST,https://localhost:7241/api/atenciones/atencionId/anamnesis,404,Not Found,0,377,0
114042,Tue Jun 23 11:46:30 PET 2026,Tue Jun 23 11:46:30 PET 2026,POST,https://localhost:7241/api/Pacientes,401,Unauthorized,3,406,0
114041,Tue Jun 23 11:46:30 PET 2026,Tue Jun 23 11:46:30 PET 2026,POST,https://localhost:7241/api/Doctores/contratar,401,Unauthorized,3,406,0
114044,Tue Jun 23 11:46:30 PET 2026,Tue Jun 23 11:46:30 PET 2026,POST,https://localhost:7241/api/atenciones/atencionId/examenes-fisicos,404,Not Found,1,377,0
114048,Tue Jun 23 11:46:30 PET 2026,Tue Jun 23 11:46:30 PET 2026,POST,https://localhost:7241/api/atenciones/atencionId/anamnesis,404,Not Found,0,377,0
114049,Tue Jun 23 11:46:30 PET 2026,Tue Jun 23 11:46:30 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,0,406,0
114051,Tue Jun 23 11:46:30 PET 2026,Tue Jun 23 11:46:30 PET 2026,POST,https://localhost:7241/api/Pacientes,401,Unauthorized,3,406,0
114053,Tue Jun 23 11:46:30 PET 2026,Tue Jun 23 11:46:30 PET 2026,POST,https://localhost:7241/api/atenciones/atencionId/examenes-fisicos,404,Not Found,0,377,0
114072,Tue Jun 23 11:46:31 PET 2026,Tue Jun 23 11:46:31 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,0,406,0
114075,Tue Jun 23 11:46:31 PET 2026,Tue Jun 23 11:46:31 PET 2026,POST,https://localhost:7241/api/atenciones/atencionId/examenes-fisicos,404,Not Found,0,377,0
114078,Tue Jun 23 11:46:31 PET 2026,Tue Jun 23 11:46:31 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,1,406,0
114081,Tue Jun 23 11:46:31 PET 2026,Tue Jun 23 11:46:31 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,4,406,0
114084,Tue Jun 23 11:46:31 PET 2026,Tue Jun 23 11:46:31 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,2,406,0
114087,Tue Jun 23 11:46:31 PET 2026,Tue Jun 23 11:46:31 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,3,406,0
114090,Tue Jun 23 11:46:31 PET 2026,Tue Jun 23 11:46:31 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,3,406,0
114093,Tue Jun 23 11:46:32 PET 2026,Tue Jun 23 11:46:32 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,4,406,0
114096,Tue Jun 23 11:46:32 PET 2026,Tue Jun 23 11:46:32 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,3,406,0
114099,Tue Jun 23 11:46:32 PET 2026,Tue Jun 23 11:46:32 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,3,406,0
114102,Tue Jun 23 11:46:32 PET 2026,Tue Jun 23 11:46:32 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,4,406,0
114105,Tue Jun 23 11:46:32 PET 2026,Tue Jun 23 11:46:32 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,3,406,0
114108,Tue Jun 23 11:46:32 PET 2026,Tue Jun 23 11:46:32 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,3,406,0
114111,Tue Jun 23 11:46:32 PET 2026,Tue Jun 23 11:46:32 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,3,406,0
114114,Tue Jun 23 11:46:32 PET 2026,Tue Jun 23 11:46:32 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,4,406,0
114131,Tue Jun 23 11:46:33 PET 2026,Tue Jun 23 11:46:33 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,3,406,0
114135,Tue Jun 23 11:46:33 PET 2026,Tue Jun 23 11:46:33 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,3,406,0
114138,Tue Jun 23 11:46:33 PET 2026,Tue Jun 23 11:46:33 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,3,406,0
114141,Tue Jun 23 11:46:33 PET 2026,Tue Jun 23 11:46:33 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,3,406,0
114144,Tue Jun 23 11:46:33 PET 2026,Tue Jun 23 11:46:33 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,4,406,0
114147,Tue Jun 23 11:46:33 PET 2026,Tue Jun 23 11:46:33 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,3,406,0
114150,Tue Jun 23 11:46:33 PET 2026,Tue Jun 23 11:46:33 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,3,406,0
114153,Tue Jun 23 11:46:34 PET 2026,Tue Jun 23 11:46:34 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,2,406,0
114156,Tue Jun 23 11:46:34 PET 2026,Tue Jun 23 11:46:34 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,3,406,0
114159,Tue Jun 23 11:46:34 PET 2026,Tue Jun 23 11:46:34 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,3,406,0
114162,Tue Jun 23 11:46:34 PET 2026,Tue Jun 23 11:46:34 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,3,406,0
114165,Tue Jun 23 11:46:34 PET 2026,Tue Jun 23 11:46:34 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,4,406,0
114168,Tue Jun 23 11:46:34 PET 2026,Tue Jun 23 11:46:34 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,2,406,0
114171,Tue Jun 23 11:46:34 PET 2026,Tue Jun 23 11:46:34 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,3,406,0
114174,Tue Jun 23 11:46:35 PET 2026,Tue Jun 23 11:46:35 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,3,406,0
114191,Tue Jun 23 11:46:35 PET 2026,Tue Jun 23 11:46:35 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,4,406,0
114196,Tue Jun 23 11:46:35 PET 2026,Tue Jun 23 11:46:35 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,3,406,0
114199,Tue Jun 23 11:46:35 PET 2026,Tue Jun 23 11:46:35 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,3,406,0
114202,Tue Jun 23 11:46:35 PET 2026,Tue Jun 23 11:46:35 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,4,406,0
114205,Tue Jun 23 11:46:35 PET 2026,Tue Jun 23 11:46:35 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,3,406,0
114208,Tue Jun 23 11:46:36 PET 2026,Tue Jun 23 11:46:36 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,4,406,0
114211,Tue Jun 23 11:46:36 PET 2026,Tue Jun 23 11:46:36 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,3,406,0
114214,Tue Jun 23 11:46:36 PET 2026,Tue Jun 23 11:46:36 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,3,406,0
114217,Tue Jun 23 11:46:36 PET 2026,Tue Jun 23 11:46:36 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,4,406,0
114220,Tue Jun 23 11:46:36 PET 2026,Tue Jun 23 11:46:36 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,3,406,0
114223,Tue Jun 23 11:46:36 PET 2026,Tue Jun 23 11:46:36 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,4,406,0
114226,Tue Jun 23 11:46:36 PET 2026,Tue Jun 23 11:46:36 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,3,406,0
114229,Tue Jun 23 11:46:36 PET 2026,Tue Jun 23 11:46:36 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,3,406,0
114232,Tue Jun 23 11:46:37 PET 2026,Tue Jun 23 11:46:37 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,2,406,0
114235,Tue Jun 23 11:46:37 PET 2026,Tue Jun 23 11:46:37 PET 2026,GET,https://localhost:7241/api/Atenciones/id/actuator/health,404,Not Found,3,377,0
114238,Tue Jun 23 11:46:37 PET 2026,Tue Jun 23 11:46:37 PET 2026,GET,https://localhost:7241/api/Certificados,404,Not Found,1,377,0
114239,Tue Jun 23 11:46:37 PET 2026,Tue Jun 23 11:46:37 PET 2026,GET,https://localhost:7241/api/Atenciones/id/actuator/health,404,Not Found,4,377,0
114256,Tue Jun 23 11:46:37 PET 2026,Tue Jun 23 11:46:37 PET 2026,GET,https://localhost:7241/api/HistoriaClinica,404,Not Found,0,377,0
114260,Tue Jun 23 11:46:37 PET 2026,Tue Jun 23 11:46:37 PET 2026,GET,https://localhost:7241/api/HistoriaClinica/paciente,404,Not Found,3,377,0
114263,Tue Jun 23 11:46:37 PET 2026,Tue Jun 23 11:46:37 PET 2026,GET,https://localhost:7241/api/ReportesFinancieros,404,Not Found,3,377,0
114266,Tue Jun 23 11:46:38 PET 2026,Tue Jun 23 11:46:38 PET 2026,GET,https://localhost:7241/api/ResumenParto,404,Not Found,3,377,0
114269,Tue Jun 23 11:46:38 PET 2026,Tue Jun 23 11:46:38 PET 2026,GET,https://localhost:7241/api/ResumenParto/atencion,404,Not Found,3,377,0
114272,Tue Jun 23 11:46:38 PET 2026,Tue Jun 23 11:46:38 PET 2026,GET,https://localhost:7241/api/atenciones,401,Unauthorized,3,406,0
114275,Tue Jun 23 11:46:38 PET 2026,Tue Jun 23 11:46:38 PET 2026,GET,https://localhost:7241/api/atenciones/atencionId,404,Not Found,3,377,0
114278,Tue Jun 23 11:46:38 PET 2026,Tue Jun 23 11:46:38 PET 2026,PUT,https://localhost:7241/api/Citas/id/cancelar,404,Not Found,0,377,0
114279,Tue Jun 23 11:46:38 PET 2026,Tue Jun 23 11:46:38 PET 2026,PUT,https://localhost:7241/api/Atenciones/id/anular,404,Not Found,0,377,0
114280,Tue Jun 23 11:46:38 PET 2026,Tue Jun 23 11:46:38 PET 2026,POST,https://localhost:7241/api/Auth/cambiar-contrasena,401,Unauthorized,0,406,0
114281,Tue Jun 23 11:46:38 PET 2026,Tue Jun 23 11:46:38 PET 2026,POST,https://localhost:7241/api/Comprobantes/emitir/boleta-pago,401,Unauthorized,0,406,0
114282,Tue Jun 23 11:46:38 PET 2026,Tue Jun 23 11:46:38 PET 2026,PUT,https://localhost:7241/api/Citas/id/reprogramar,404,Not Found,0,377,0
114286,Tue Jun 23 11:46:38 PET 2026,Tue Jun 23 11:46:38 PET 2026,PUT,https://localhost:7241/api/Atenciones/id/cerrar,404,Not Found,5,377,0
114284,Tue Jun 23 11:46:38 PET 2026,Tue Jun 23 11:46:38 PET 2026,PUT,https://localhost:7241/api/Atenciones/id/cerrar,404,Not Found,1,377,0
114288,Tue Jun 23 11:46:38 PET 2026,Tue Jun 23 11:46:38 PET 2026,POST,https://localhost:7241/api/Horarios,401,Unauthorized,1,406,0
114289,Tue Jun 23 11:46:38 PET 2026,Tue Jun 23 11:46:38 PET 2026,POST,https://localhost:7241/api/Pacientes,401,Unauthorized,0,406,0
114290,Tue Jun 23 11:46:38 PET 2026,Tue Jun 23 11:46:38 PET 2026,PUT,https://localhost:7241/api/Horarios/id,404,Not Found,0,377,0
114291,Tue Jun 23 11:46:38 PET 2026,Tue Jun 23 11:46:38 PET 2026,PUT,https://localhost:7241/api/Roles/id,404,Not Found,0,377,0
114292,Tue Jun 23 11:46:38 PET 2026,Tue Jun 23 11:46:38 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,1,406,0
114294,Tue Jun 23 11:46:38 PET 2026,Tue Jun 23 11:46:38 PET 2026,PUT,https://localhost:7241/api/Pagos/id/estado,404,Not Found,3,377,0
114296,Tue Jun 23 11:46:38 PET 2026,Tue Jun 23 11:46:38 PET 2026,POST,https://localhost:7241/api/Pagos,401,Unauthorized,1,406,0
114297,Tue Jun 23 11:46:38 PET 2026,Tue Jun 23 11:46:38 PET 2026,POST,https://localhost:7241/api/Finanzas/ajustes-financieros,401,Unauthorized,0,406,0
114298,Tue Jun 23 11:46:38 PET 2026,Tue Jun 23 11:46:38 PET 2026,PUT,https://localhost:7241/api/Pacientes/id/contacto,404,Not Found,1,377,0
114299,Tue Jun 23 11:46:38 PET 2026,Tue Jun 23 11:46:38 PET 2026,PUT,https://localhost:7241/api/Pacientes/id/estado,404,Not Found,0,377,0
114300,Tue Jun 23 11:46:38 PET 2026,Tue Jun 23 11:46:38 PET 2026,POST,https://localhost:7241/api/Roles,401,Unauthorized,1,406,0
114301,Tue Jun 23 11:46:38 PET 2026,Tue Jun 23 11:46:38 PET 2026,POST,https://localhost:7241/api/Doctores/contratar,401,Unauthorized,1,406,0
114302,Tue Jun 23 11:46:38 PET 2026,Tue Jun 23 11:46:38 PET 2026,POST,https://localhost:7241/api/Roles/asignar-permisos,401,Unauthorized,1,406,0
114303,Tue Jun 23 11:46:38 PET 2026,Tue Jun 23 11:46:38 PET 2026,POST,https://localhost:7241/api/Pacientes,401,Unauthorized,1,406,0
114304,Tue Jun 23 11:46:38 PET 2026,Tue Jun 23 11:46:38 PET 2026,POST,https://localhost:7241/api/Usuarios/asignar-rol,401,Unauthorized,2,406,0
114306,Tue Jun 23 11:46:38 PET 2026,Tue Jun 23 11:46:38 PET 2026,PUT,https://localhost:7241/api/Atenciones/id/cerrar,404,Not Found,0,377,0
114309,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,1,406,0
114310,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,POST,https://localhost:7241/api/Certificados/block,401,Unauthorized,1,406,0
114311,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,PUT,https://localhost:7241/api/Atenciones/id/cerrar,404,Not Found,1,377,0
114312,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,PUT,https://localhost:7241/api/Doctores/id,404,Not Found,0,377,0
114313,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,PUT,https://localhost:7241/api/Comprobantes/comprobanteId/anular,404,Not Found,1,377,0
114314,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,POST,https://localhost:7241/api/Comprobantes/emitir/constancia-cita,401,Unauthorized,1,406,0
114315,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,PUT,https://localhost:7241/api/Citas/id/reprogramar,404,Not Found,1,377,0
114316,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,POST,https://localhost:7241/api/Citas,401,Unauthorized,1,406,0
114325,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,POST,https://localhost:7241/api/Comprobantes/emitir/estado-cuenta,401,Unauthorized,1,406,0
114324,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,PUT,https://localhost:7241/api/Horarios/id,404,Not Found,0,377,0
114323,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,POST,https://localhost:7241/api/Comprobantes/emitir/resumen-atencion,401,Unauthorized,0,406,0
114322,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,POST,https://localhost:7241/api/Doctores,401,Unauthorized,0,406,0
114321,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,0,406,0
114320,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,POST,https://localhost:7241/api/Horarios,401,Unauthorized,0,406,0
114319,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,PUT,https://localhost:7241/api/Roles/id,404,Not Found,0,377,0
114318,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,PUT,https://localhost:7241/api/Pagos/id/estado,404,Not Found,0,377,0
114327,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,PUT,https://localhost:7241/api/Atenciones/id/anular,404,Not Found,0,377,0
114328,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,PUT,https://localhost:7241/api/Citas/id/cancelar,404,Not Found,0,377,0
114329,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,POST,https://localhost:7241/api/Pacientes,401,Unauthorized,0,406,0
114330,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,POST,https://localhost:7241/api/Usuarios/asignar-rol,401,Unauthorized,0,406,0
114331,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,POST,https://localhost:7241/api/Comprobantes/emitir/boleta-pago,401,Unauthorized,0,406,0
114333,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,POST,https://localhost:7241/api/Auth/cambiar-contrasena,401,Unauthorized,1,406,0
114336,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,PUT,https://localhost:7241/api/Roles/id,404,Not Found,1,377,0
114337,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,POST,https://localhost:7241/api/Doctores/contratar,401,Unauthorized,0,406,0
114338,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,POST,https://localhost:7241/api/Pacientes,401,Unauthorized,0,406,0
114339,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,PUT,https://localhost:7241/api/Pacientes/id/contacto,404,Not Found,0,377,0
114340,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,PUT,https://localhost:7241/api/Pacientes/id/estado,404,Not Found,0,377,0
114341,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,POST,https://localhost:7241/api/Roles,401,Unauthorized,0,406,0
114342,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,POST,https://localhost:7241/api/Pagos,401,Unauthorized,1,406,0
114343,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,POST,https://localhost:7241/api/Finanzas/ajustes-financieros,401,Unauthorized,1,406,0
114344,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,POST,https://localhost:7241/api/Atenciones,401,Unauthorized,0,406,0
114347,Tue Jun 23 11:46:39 PET 2026,Tue Jun 23 11:46:39 PET 2026,PUT,https://localhost:7241/api/Atenciones/id/cerrar,404,Not Found,3,377,0
